customer_id,first_name,last_name,age,gender,marital_status,education_level,occupation,annual_income,monthly_expenses,credit_score,num_dependents,years_employed,city,state,phone_number,email,has_existing_loan,num_credit_cards,registration_date
CUST07895,Lakshmi,Rao,68,Male,Married,Bachelor's,Businessman,153766.09,35210.05,837,2,4,Lucknow,Uttar Pradesh,9748964405,deepak.tiwari145@example.com,True,0,2019-05-12
CUST07896,Sunita,Pandey,34,Male,Single,Master's,Doctor,34882.05,7404.83,686,4,22,Bengaluru,Karnataka,9119507577,rahul.shah980@example.com,True,4,2018-12-05
CUST07897,Divya,Mishra,31,Male,Married,Bachelor's,Manager,106971.0,13624.88,850,1,15,Jaipur,Rajasthan,9362943147,suresh.pandey940@example.com,False,0,2015-10-04
CUST07898,Nisha,Joshi,62,Male,Single,High School,Manager,125754.7,20953.9,492,0,18,Hyderabad,Telangana,9204886542,amit.mishra102@example.com,False,1,2019-11-24
CUST07899,Swati,Sharma,58,Male,Married,High School,Analyst,54548.88,7276.92,462,1,14,Pune,Maharashtra,9811983849,rahul.mehta824@example.com,True,1,2020-07-26
CUST07900,Kavya,Reddy,24,Female,Single,Diploma,Manager,135918.34,17912.79,352,2,24,Ahmedabad,Gujarat,9930306578,arjun.patel900@example.com,False,4,2023-11-01
CUST07901,Priya,Iyer,53,Female,Married,Bachelor's,,,3126.1,,0,,Delhi,Delhi,9590162585,sneha.kumar7@example.com,False,7,2024-06-18
CUST07902,Divya,Bhat,27,Female,Single,Bachelor's,Consultant,91433.28,21964.34,473,0,32,Hyderabad,Telangana,9621793264,sneha.malhotra35@example.com,False,2,2021-07-22
CUST07903,Sneha,Tiwari,61,Female,Married,Master's,Nurse,230382.81,54696.76,495,2,7,Delhi,Delhi,9782474515,deepak.mishra294@example.com,True,7,2016-11-21
CUST07904,Aditya,Gupta,28,Female,Single,PhD,Designer,90960.33,19097.72,510,1,2,Chennai,Tamil Nadu,9443812257,swati.shah418@example.com,True,2,2016-03-28
CUST07905,Aditya,Iyer,57,Male,Married,Bachelor's,Lawyer,64123.18,9678.1,689,1,38,Kolkata,West Bengal,9528265116,amit.dubey555@example.com,False,7,2016-08-08
CUST07906,Divya,Nair,30,Male,Single,Master's,Engineer,94960.13,18811.94,607,3,37,Kolkata,West Bengal,9717718417,naveen.mehta497@example.com,False,0,2019-12-12
CUST07907,Rahul,Pandey,63,Female,Single,Bachelor's,Businessman,104760.59,17511.17,756,3,4,Pune,Maharashtra,9848921912,swati.kumar624@example.com,True,2,2015-09-24
CUST07908,Aditya,Tiwari,35,Female,Single,Master's,Businessman,169026.73,23655.22,630,4,38,Mumbai,Maharashtra,9840085147,lakshmi.singh483@example.com,True,3,2023-01-26
CUST07909,Arjun,Iyer,58,Female,Married,High School,Engineer,106716.62,22499.02,794,4,31,Hyderabad,Telangana,9114754540,deepak.joshi363@example.com,False,3,2021-10-05
CUST07910,Aditya,Nair,35,Female,Married,Bachelor's,Lawyer,155938.64,30317.39,628,1,22,Kolkata,West Bengal,9108377924,divya.rao148@example.com,True,1,2024-07-23
CUST07911,Nisha,Verma,25,Female,Single,Bachelor's,Accountant,104321.36,15096.93,328,2,18,Chennai,Tamil Nadu,9850713307,meera.pillai83@example.com,True,4,2018-08-04
CUST07912,Deepak,Kumar,49,Female,Married,Master's,Lawyer,62969.69,15622.35,421,1,26,Chennai,Tamil Nadu,9106123730,swati.rao42@example.com,False,2,2016-08-03
CUST07913,Kiran,Patel,39,Female,Married,Bachelor's,Lawyer,42569.21,6055.78,757,0,20,Delhi,Delhi,9841162610,vikram.mehta920@example.com,True,6,2019-07-21
CUST07914,Rekha,Mishra,30,Male,Divorced,Bachelor's,Doctor,123378.23,18400.62,717,3,33,Chennai,Tamil Nadu,9212956407,sneha.patel62@example.com,False,6,2016-01-15
CUST07915,Amit,Pandey,32,Female,Single,Master's,Engineer,22409.93,4959.77,458,3,1,Lucknow,Uttar Pradesh,9804544634,divya.iyer539@example.com,False,1,2020-06-01
CUST07916,Ananya,Singh,24,Female,Married,PhD,,,6879.95,,5,,Hyderabad,Telangana,9724739638,amit.nair292@example.com,False,3,2016-05-17
CUST07917,Sneha,Shah,51,Female,Married,Bachelor's,Doctor,42666.92,10504.91,815,1,30,Kolkata,West Bengal,9785964526,nisha.singh565@example.com,False,5,2020-10-03
CUST07918,Rahul,Dubey,38,Male,Single,High School,Manager,151565.53,23960.46,301,0,31,Hyderabad,Telangana,9907256669,meera.reddy442@example.com,True,6,2019-09-13
CUST07919,Pooja,Tiwari,36,Female,Single,High School,Manager,40381.39,7225.96,601,1,9,Mumbai,Maharashtra,9903889565,deepak.joshi322@example.com,False,2,2020-04-10
CUST07920,Vikram,Sharma,60,Male,Married,PhD,Lawyer,130886.08,22987.75,378,5,35,Delhi,Delhi,9185021535,rahul.tiwari307@example.com,False,7,2015-09-04
CUST07921,Naveen,Mehta,56,Female,Married,Diploma,Analyst,53146.82,12043.95,614,1,24,Hyderabad,Telangana,9597049646,amit.joshi180@example.com,False,2,2022-06-20
CUST07922,Vikram,Mehta,45,Female,Single,Bachelor's,Consultant,90409.99,16714.0,627,1,0,Bengaluru,Karnataka,9503961131,divya.pillai356@example.com,False,7,2021-07-24
CUST07923,Meera,Iyer,43,Male,Married,Master's,Engineer,95076.57,12386.22,575,0,21,Hyderabad,Telangana,9468028933,kiran.pandey694@example.com,False,6,2019-10-29
CUST07924,Rekha,Nair,32,Female,Single,Bachelor's,Engineer,89601.61,21038.45,751,3,4,Chennai,Tamil Nadu,9328240314,swati.malhotra965@example.com,True,4,2020-08-31
CUST07925,Pooja,Singh,54,Female,Married,Master's,Designer,66970.68,8477.48,864,2,32,Ahmedabad,Gujarat,9981358131,rahul.malhotra340@example.com,True,2,2017-09-11
CUST07926,Priya,Rao,56,Male,Divorced,High School,Professor,38567.92,5217.49,785,5,16,Ahmedabad,Gujarat,9913639115,sunita.reddy725@example.com,False,2,2024-08-15
CUST07927,Arjun,Tiwari,57,Male,Married,Bachelor's,Lawyer,100317.92,20847.62,406,4,21,Jaipur,Rajasthan,9287007024,deepak.nair444@example.com,False,4,2022-11-01
CUST07928,Meera,Malhotra,23,Male,Married,Master's,Lawyer,137942.54,20221.18,866,0,18,Kolkata,West Bengal,9415707897,arjun.patel964@example.com,False,0,2022-12-31
CUST07929,Naveen,Verma,29,Female,Married,PhD,Nurse,148378.92,34002.33,545,3,34,Kolkata,West Bengal,9431686825,divya.gupta722@example.com,False,2,2023-05-17
CUST07930,Aditya,Singh,38,Male,Married,PhD,Accountant,103680.91,22351.46,463,1,34,Bengaluru,Karnataka,9668652793,meera.verma530@example.com,False,6,2023-12-22
CUST07931,Nisha,Mehta,63,Female,Single,Bachelor's,Professor,115215.77,19357.99,826,2,18,Hyderabad,Telangana,9356042306,priya.verma393@example.com,False,4,2020-04-27
CUST07932,Sachin,Iyer,55,Male,Married,Diploma,Engineer,62151.8,11094.92,300,4,26,Delhi,Delhi,9376143486,rohan.tiwari833@example.com,True,1,2016-07-28
CUST07933,Rahul,Malhotra,54,Male,Divorced,Master's,Doctor,129273.01,17805.92,436,5,10,Chennai,Tamil Nadu,9334847209,rohan.rao146@example.com,True,1,2024-11-21
CUST07934,Sneha,Kumar,61,Male,Married,Master's,Accountant,126449.87,16301.35,450,4,27,Delhi,Delhi,9941983209,divya.malhotra188@example.com,False,3,2015-04-21
CUST07935,Nisha,Tiwari,34,Male,Single,PhD,Nurse,82563.12,10624.16,479,0,9,Bengaluru,Karnataka,9647944409,ravi.verma170@example.com,False,5,2015-10-05
CUST07936,Rohan,Patel,24,Female,Married,Bachelor's,Designer,101605.27,22145.82,786,1,34,Chennai,Tamil Nadu,9935497123,kavya.pillai633@example.com,False,4,2023-08-28
CUST07937,Arjun,Rao,49,Other,Single,Bachelor's,,,14402.17,,1,,Chennai,Tamil Nadu,9616426351,aditya.verma57@example.com,False,7,2019-11-26
CUST07938,Deepak,Sharma,61,Male,Married,Diploma,Consultant,129822.76,20662.06,524,2,4,Jaipur,Rajasthan,9222119367,ravi.sharma976@example.com,False,2,2017-11-11
CUST07939,Vikram,Joshi,65,Male,Widowed,High School,Manager,39093.18,7132.59,404,4,5,Delhi,Delhi,9500202951,swati.gupta765@example.com,False,1,2021-01-26
CUST07940,Sneha,Mishra,35,Female,Married,PhD,Lawyer,38629.63,4841.22,364,0,21,Bengaluru,Karnataka,9178093787,sachin.iyer659@example.com,False,5,2022-04-25
CUST07941,Naveen,Verma,48,Male,Married,Master's,Teacher,39851.49,6842.42,632,1,29,Ahmedabad,Gujarat,9435669043,lakshmi.singh330@example.com,True,2,2024-10-30
CUST07942,Rekha,Singh,62,Male,Married,Bachelor's,Analyst,75594.61,11348.28,671,4,17,Bengaluru,Karnataka,9405670893,sunita.mishra827@example.com,False,4,2018-07-14
CUST07943,Swati,Dubey,36,Male,Divorced,Master's,Manager,129726.61,21580.22,506,4,0,Bengaluru,Karnataka,9871787020,ravi.verma273@example.com,False,1,2017-11-29
CUST07944,Aditya,Verma,32,Female,Widowed,Bachelor's,Nurse,25652.76,5814.82,528,3,3,Mumbai,Maharashtra,9629153971,nisha.joshi291@example.com,False,3,2020-03-09
CUST07945,Lakshmi,Bhat,25,Male,Single,Master's,Teacher,104443.75,22882.25,880,2,23,Pune,Maharashtra,9426895286,harish.mehta826@example.com,True,1,2015-11-17
CUST07946,Ananya,Kumar,54,Female,Single,Bachelor's,Professor,202045.9,28861.34,441,1,16,Lucknow,Uttar Pradesh,9567467654,lakshmi.iyer97@example.com,True,6,2017-10-06
CUST07947,Aditya,Shah,62,Female,Married,High School,Engineer,116295.58,16137.07,630,3,20,Chennai,Tamil Nadu,9764438382,deepak.gupta472@example.com,False,3,2017-06-15
CUST07948,Sneha,Pillai,21,Male,Widowed,PhD,Analyst,29397.5,5388.82,570,2,7,Mumbai,Maharashtra,9223769064,amit.nair91@example.com,True,6,2016-07-03
CUST07949,Priya,Verma,59,Male,Married,Bachelor's,Teacher,134947.33,31619.61,624,3,17,Kolkata,West Bengal,9221941177,sunita.dubey19@example.com,False,4,2022-06-20
CUST07950,Rekha,Mishra,52,Female,Married,Bachelor's,Lawyer,114161.43,14583.69,826,1,32,Pune,Maharashtra,9599500518,ravi.nair356@example.com,False,6,2018-08-28
CUST07951,Kavya,Verma,46,Female,Married,PhD,,,13421.49,,0,,Mumbai,Maharashtra,9772544767,ravi.joshi987@example.com,False,0,2021-03-18
CUST07952,Deepak,Joshi,37,Female,Married,Bachelor's,Doctor,110091.41,24267.42,368,3,8,Kolkata,West Bengal,9162902346,rohan.patel883@example.com,False,4,2016-01-11
CUST07953,Amit,Sharma,68,Male,Married,Master's,Accountant,42722.49,8911.96,511,3,10,Delhi,Delhi,9868296019,arjun.joshi392@example.com,False,3,2022-11-11
CUST07954,Harish,Tiwari,47,Male,Married,PhD,Engineer,101782.48,24341.49,857,4,3,Hyderabad,Telangana,9840828543,sachin.pillai510@example.com,False,2,2021-07-24
CUST07955,Sunita,Pandey,44,Female,Single,Bachelor's,Accountant,131551.73,19234.33,681,5,1,Mumbai,Maharashtra,9693188207,vikram.kumar220@example.com,True,1,2022-11-26
CUST07956,Arjun,Verma,55,Male,Divorced,Master's,Engineer,65136.76,9555.92,719,1,26,Lucknow,Uttar Pradesh,9585541825,deepak.pillai615@example.com,True,1,2019-07-30
CUST07957,Arjun,Tiwari,66,Female,Single,Bachelor's,Designer,74421.84,11610.24,896,3,17,Jaipur,Rajasthan,9111590845,pooja.patel750@example.com,False,3,2017-05-05
CUST07958,Aditya,Patel,62,Male,Divorced,Bachelor's,,,11353.32,,5,,Mumbai,Maharashtra,9243209607,divya.pillai148@example.com,False,1,2017-11-04
CUST07959,Harish,Mishra,59,Female,Married,High School,Manager,74223.07,13431.7,530,0,33,Jaipur,Rajasthan,9618222915,kiran.mishra635@example.com,False,3,2021-03-20
CUST07960,Amit,Gupta,46,Male,Single,Master's,Analyst,59988.8,7688.37,878,3,10,Lucknow,Uttar Pradesh,9251002019,ravi.singh222@example.com,False,2,2024-11-18
CUST07961,Lakshmi,Mehta,69,Female,Single,Bachelor's,Analyst,62169.51,8632.15,776,2,1,Jaipur,Rajasthan,9672345930,rekha.tiwari715@example.com,False,0,2016-01-04
CUST07962,Priya,Kumar,58,Female,Divorced,Master's,Nurse,134545.05,17632.56,388,0,30,Chennai,Tamil Nadu,9300119174,kiran.malhotra889@example.com,True,4,2017-07-23
CUST07963,Rekha,Tiwari,43,Male,Single,Bachelor's,Manager,34696.14,6613.02,351,0,24,Ahmedabad,Gujarat,9135625403,sunita.dubey828@example.com,False,6,2015-03-16
CUST07964,Harish,Gupta,42,Male,Married,Master's,Doctor,110171.62,13922.63,833,3,18,Mumbai,Maharashtra,9373284021,swati.mehta661@example.com,False,2,2024-06-15
CUST07965,Rohan,Bhat,24,Female,Single,High School,Nurse,134388.13,28829.99,721,3,31,Hyderabad,Telangana,9157153967,meera.gupta422@example.com,False,6,2015-05-26
CUST07966,Vikram,Shah,69,Female,Married,Master's,Nurse,43843.41,10376.92,745,4,35,Lucknow,Uttar Pradesh,9150022447,ananya.patel773@example.com,False,2,2018-05-28
CUST07967,Priya,Pandey,29,Female,Single,Master's,Businessman,94283.69,17858.92,430,1,6,Mumbai,Maharashtra,9769203764,deepak.dubey588@example.com,False,7,2022-08-18
CUST07968,Kiran,Gupta,24,Male,Single,PhD,Doctor,56958.38,11853.62,899,4,13,Pune,Maharashtra,9354922902,arjun.dubey856@example.com,False,5,2017-09-17
CUST07969,Swati,Pillai,27,Female,Single,Master's,Accountant,195203.28,32158.2,673,2,0,Pune,Maharashtra,9805221576,ravi.bhat34@example.com,False,1,2024-11-29
CUST07970,Kiran,Pillai,43,Male,Married,High School,Teacher,87257.76,16156.46,850,1,32,Lucknow,Uttar Pradesh,9886812278,ananya.pillai477@example.com,True,1,2019-04-22
CUST07971,Aditya,Tiwari,22,Male,Married,Master's,Nurse,238916.85,50974.53,829,4,33,Kolkata,West Bengal,9872013064,harish.kumar10@example.com,False,5,2024-11-07
CUST07972,Rahul,Rao,69,Male,Married,Bachelor's,Accountant,218243.44,29584.17,404,4,15,Hyderabad,Telangana,9657996334,kavya.bhat854@example.com,True,0,2016-08-11
CUST07973,Lakshmi,Sharma,44,Male,Single,PhD,Accountant,118705.09,19679.61,686,3,30,Kolkata,West Bengal,9110383376,aditya.gupta390@example.com,True,7,2019-03-04
CUST07974,Meera,Sharma,60,Male,Single,Diploma,Teacher,357047.67,80450.21,635,4,1,Hyderabad,Telangana,9685528587,sachin.singh258@example.com,False,3,2022-03-14
CUST07975,Deepak,Mishra,51,Female,Married,High School,Nurse,38380.79,8923.0,416,3,11,Delhi,Delhi,9880707194,rahul.verma696@example.com,False,5,2019-05-21
CUST07976,Meera,Kumar,67,Male,Single,High School,Businessman,234978.75,42470.73,300,0,18,Mumbai,Maharashtra,9317009099,amit.singh529@example.com,False,7,2021-05-11
CUST07977,Ananya,Tiwari,51,Male,Married,PhD,Nurse,84049.01,11012.81,837,1,14,Delhi,Delhi,9403903529,harish.dubey662@example.com,False,3,2016-04-16
CUST07978,Aditya,Tiwari,67,Male,Married,PhD,Teacher,91490.2,15167.47,735,3,15,Hyderabad,Telangana,9773342925,deepak.kumar505@example.com,False,2,2022-06-29
CUST07979,Amit,Malhotra,60,Female,Married,Master's,Teacher,74851.56,16427.27,795,5,15,Chennai,Tamil Nadu,9866003556,priya.dubey146@example.com,False,6,2018-09-26
CUST07980,Rahul,Rao,68,Male,Single,PhD,Designer,41355.85,8293.51,311,5,27,Ahmedabad,Gujarat,9709779690,suresh.iyer733@example.com,False,2,2017-10-03
CUST07981,Swati,Malhotra,63,Male,Married,PhD,Professor,138934.5,33096.04,593,5,10,Kolkata,West Bengal,9788818858,arjun.pandey247@example.com,True,5,2023-05-20
CUST07982,Priya,Gupta,54,Male,Married,Master's,Engineer,46890.49,6399.37,807,5,5,Chennai,Tamil Nadu,9222441027,lakshmi.kumar343@example.com,False,7,2022-03-20
CUST07983,Sachin,Mishra,44,Male,Married,Master's,Accountant,69244.63,8895.53,864,4,26,Lucknow,Uttar Pradesh,9291900437,suresh.patel777@example.com,True,1,2023-02-27
CUST07984,Arjun,Iyer,69,Male,Married,Master's,Professor,71108.39,16493.66,427,5,16,Bengaluru,Karnataka,9999125142,amit.rao538@example.com,False,6,2021-10-03
CUST07985,Harish,Patel,46,Male,Single,Bachelor's,Professor,179395.1,38234.87,375,3,38,Ahmedabad,Gujarat,9320004561,pooja.patel987@example.com,False,3,2024-09-05
CUST07986,Nisha,Patel,36,Male,Single,Bachelor's,Businessman,94446.99,20162.56,568,0,10,Jaipur,Rajasthan,9280100050,aditya.dubey797@example.com,True,6,2022-07-31
CUST07987,Rekha,Shah,67,Male,Divorced,Master's,Consultant,22782.66,3157.76,445,2,12,Pune,Maharashtra,9221607652,sneha.rao797@example.com,False,5,2017-09-08
CUST07988,Lakshmi,Pandey,33,Male,Married,Master's,Designer,57559.68,7823.7,702,2,12,Mumbai,Maharashtra,9508493847,vikram.sharma777@example.com,True,0,2015-02-01
CUST07989,Vikram,Sharma,35,Female,Single,Bachelor's,Consultant,38665.82,6810.85,798,0,7,Pune,Maharashtra,9815182525,sachin.dubey747@example.com,False,6,2018-11-08
CUST07990,Arjun,Shah,47,Female,Single,PhD,Designer,133450.95,16941.16,859,4,24,Jaipur,Rajasthan,9831500833,vikram.malhotra193@example.com,False,5,2021-03-29
CUST07991,Aditya,Malhotra,24,Female,Single,Master's,Lawyer,48545.88,9636.12,498,1,36,Kolkata,West Bengal,9113549394,kiran.shah970@example.com,False,2,2023-11-02
CUST07992,Swati,Singh,36,Female,Divorced,High School,Businessman,68630.94,11250.09,882,1,13,Ahmedabad,Gujarat,9126851234,deepak.nair576@example.com,True,5,2015-11-25
CUST07993,Arjun,Bhat,50,Female,Married,Bachelor's,Accountant,282152.23,35334.6,802,3,20,Hyderabad,Telangana,9502285841,rohan.patel648@example.com,True,7,2021-01-16
CUST07994,Vikram,Mehta,64,Male,Married,Diploma,Lawyer,144649.03,19792.12,702,2,19,Chennai,Tamil Nadu,9744570919,rekha.nair928@example.com,False,1,2020-08-08
CUST07995,Kavya,Singh,50,Male,Married,Bachelor's,Nurse,49082.01,8250.83,508,0,19,Delhi,Delhi,9862559412,swati.kumar590@example.com,False,4,2022-10-09
CUST07996,Harish,Gupta,56,Female,Married,Master's,Engineer,161947.75,36523.23,641,4,26,Pune,Maharashtra,9330526974,priya.iyer683@example.com,False,7,2019-04-06
CUST07997,Deepak,Dubey,23,Male,Single,High School,Nurse,64170.64,8424.21,347,0,32,Ahmedabad,Gujarat,9291070689,priya.verma908@example.com,False,4,2016-11-08
CUST07998,Aditya,Mehta,42,Female,Married,Bachelor's,Nurse,161705.16,26214.65,840,2,30,Pune,Maharashtra,9384862230,suresh.iyer676@example.com,True,4,2018-03-01
CUST07999,Naveen,Mehta,69,Female,Married,PhD,Lawyer,77080.13,14728.53,475,0,15,Chennai,Tamil Nadu,9849357980,kiran.malhotra907@example.com,True,4,2015-01-14
CUST08000,Rahul,Kumar,42,Female,Widowed,Bachelor's,Consultant,55491.41,9559.45,810,0,6,Bengaluru,Karnataka,9181690110,deepak.mehta342@example.com,False,2,2018-02-23
CUST08001,Amit,Sharma,69,Male,Single,Master's,Manager,52465.91,10005.49,318,0,15,Lucknow,Uttar Pradesh,9686675851,sachin.patel85@example.com,True,3,2019-10-22
CUST08002,Meera,Pandey,32,Female,Married,High School,Teacher,117310.18,18908.12,794,3,3,Bengaluru,Karnataka,9350650324,rekha.bhat474@example.com,False,3,2019-03-29
CUST08003,Sunita,Verma,41,Male,Married,Master's,Accountant,170725.58,33529.89,654,4,2,Bengaluru,Karnataka,9249070105,ravi.shah898@example.com,False,3,2016-01-14
CUST08004,Harish,Tiwari,24,Female,Divorced,Bachelor's,Nurse,123431.33,21340.38,858,1,29,Hyderabad,Telangana,9833624527,priya.rao374@example.com,True,0,2015-04-24
CUST08005,Lakshmi,Kumar,51,Male,Divorced,PhD,Designer,76146.59,13347.25,644,4,18,Chennai,Tamil Nadu,9890303455,arjun.patel651@example.com,True,0,2024-05-30
CUST08006,Kavya,Sharma,64,Male,Married,PhD,Businessman,33576.9,5194.22,359,2,26,Jaipur,Rajasthan,9909741689,aditya.bhat143@example.com,False,3,2015-09-18
CUST08007,Harish,Nair,51,Female,Divorced,Master's,Analyst,67264.61,16581.26,528,1,28,Kolkata,West Bengal,9476135201,sunita.mehta56@example.com,False,7,2015-05-24
CUST08008,Rekha,Bhat,43,Male,Married,High School,Accountant,46573.17,7282.74,446,5,16,Chennai,Tamil Nadu,9300684753,ananya.mehta312@example.com,False,2,2019-11-16
CUST08009,Rahul,Singh,40,Male,Divorced,Bachelor's,Engineer,224390.16,35212.51,597,3,0,Pune,Maharashtra,9863858690,sunita.gupta476@example.com,True,4,2022-09-12
CUST08010,Nisha,Mishra,35,Male,Divorced,Bachelor's,Doctor,77723.25,13956.03,632,1,20,Mumbai,Maharashtra,9584116061,ananya.dubey495@example.com,False,7,2022-11-19
CUST08011,Pooja,Verma,43,Male,Single,Master's,Doctor,118211.19,23701.03,631,1,32,Jaipur,Rajasthan,9512725332,nisha.patel24@example.com,True,4,2015-09-24
CUST08012,Priya,Gupta,48,Female,Married,Bachelor's,Doctor,80322.59,10917.84,732,1,24,Hyderabad,Telangana,9271989088,sachin.iyer41@example.com,False,6,2021-06-03
CUST08013,Divya,Shah,36,Male,Married,Bachelor's,Accountant,127747.55,23748.72,698,0,10,Ahmedabad,Gujarat,9487562770,kiran.reddy314@example.com,False,3,2018-11-24
CUST08014,Pooja,Joshi,57,Male,Married,Master's,Teacher,151888.87,28948.21,634,2,34,Kolkata,West Bengal,9258436443,nisha.dubey534@example.com,True,7,2023-05-03
CUST08015,Deepak,Iyer,41,Female,Married,Master's,Accountant,399142.12,68198.32,508,5,35,Bengaluru,Karnataka,9803881365,divya.verma201@example.com,True,1,2020-09-09
CUST08016,Lakshmi,Iyer,35,Male,Single,Master's,Accountant,75090.15,14689.11,710,3,38,Kolkata,West Bengal,9146096878,naveen.shah715@example.com,False,2,2024-08-11
CUST08017,Sunita,Iyer,37,Female,Married,PhD,Professor,184584.64,25205.97,886,5,27,Chennai,Tamil Nadu,9276121366,sneha.rao8@example.com,True,1,2015-10-06
CUST08018,Ananya,Joshi,57,Male,Married,PhD,Designer,116628.65,18631.39,898,2,19,Chennai,Tamil Nadu,9194766122,naveen.pandey704@example.com,False,1,2023-11-22
CUST08019,Pooja,Rao,33,Male,Divorced,Master's,Manager,69781.61,9943.92,570,0,38,Mumbai,Maharashtra,9336483650,kavya.shah972@example.com,False,2,2019-03-20
CUST08020,Swati,Bhat,39,Male,Married,Bachelor's,Teacher,72835.12,10432.55,479,3,24,Hyderabad,Telangana,9219940358,deepak.tiwari458@example.com,True,7,2016-01-11
CUST08021,Pooja,Mehta,50,Male,Single,Master's,Consultant,130946.15,18306.9,714,5,7,Chennai,Tamil Nadu,9206008562,priya.shah401@example.com,False,2,2020-12-07
CUST08022,Rekha,Gupta,65,Female,Widowed,Bachelor's,Consultant,82622.61,11050.5,645,0,31,Hyderabad,Telangana,9568852544,meera.gupta133@example.com,False,0,2021-11-13
CUST08023,Sunita,Iyer,38,Male,Married,Master's,Nurse,105130.87,13692.74,818,3,19,Delhi,Delhi,9601783659,suresh.joshi474@example.com,False,7,2017-04-10
CUST08024,Sunita,Rao,34,Female,Married,Bachelor's,Professor,147088.15,26576.9,737,3,19,Ahmedabad,Gujarat,9705589863,rahul.mishra897@example.com,True,0,2023-01-10
CUST08025,Rohan,Tiwari,56,Female,Divorced,High School,Professor,441168.17,76394.48,312,4,8,Pune,Maharashtra,9471860844,amit.tiwari255@example.com,False,6,2016-08-31
CUST08026,Suresh,Dubey,56,Male,Married,Master's,Professor,100658.68,23965.01,703,0,12,Kolkata,West Bengal,9879049782,arjun.reddy899@example.com,True,4,2021-06-08
CUST08027,Rekha,Sharma,40,Female,Married,Master's,Teacher,50166.16,6512.7,679,2,37,Bengaluru,Karnataka,9411528369,swati.mishra175@example.com,True,0,2022-10-22
CUST08028,Naveen,Patel,39,Male,Single,High School,,,19743.16,,5,,Chennai,Tamil Nadu,9277837745,naveen.mishra371@example.com,False,6,2021-01-28
CUST08029,Pooja,Gupta,65,Female,Widowed,Bachelor's,Engineer,73834.58,10779.94,479,0,29,Mumbai,Maharashtra,9668151327,ananya.singh352@example.com,False,1,2019-11-01
CUST08030,Meera,Sharma,64,Male,Single,Bachelor's,Businessman,307479.85,53530.42,582,5,36,Ahmedabad,Gujarat,9900058673,swati.mishra219@example.com,True,5,2018-08-21
CUST08031,Ananya,Pillai,27,Male,Single,Master's,Doctor,73257.23,12426.19,717,0,22,Ahmedabad,Gujarat,9330967377,vikram.singh560@example.com,False,5,2017-03-01
CUST08032,Amit,Kumar,64,Female,Married,Master's,Consultant,99811.46,16169.81,655,0,10,Kolkata,West Bengal,9279814492,swati.gupta162@example.com,True,2,2019-10-19
CUST08033,Kiran,Pillai,24,Female,Married,Bachelor's,,,19975.27,,4,,Pune,Maharashtra,9514764867,sneha.patel472@example.com,False,5,2019-04-26
CUST08034,Pooja,Gupta,54,Female,Single,High School,Professor,132558.65,20545.76,614,4,15,Kolkata,West Bengal,9630543816,pooja.malhotra863@example.com,True,5,2023-09-04
CUST08035,Deepak,Reddy,22,Male,Single,Master's,Analyst,227320.34,31376.86,832,4,38,Mumbai,Maharashtra,9829750654,amit.malhotra748@example.com,True,6,2016-04-07
CUST08036,Pooja,Joshi,25,Female,Widowed,Diploma,Engineer,147338.83,30274.62,315,4,27,Delhi,Delhi,9128531812,meera.malhotra315@example.com,True,5,2018-05-09
CUST08037,Sachin,Shah,30,Female,Married,PhD,Businessman,402627.88,83474.64,764,0,39,Chennai,Tamil Nadu,9208999772,naveen.joshi222@example.com,False,5,2018-12-31
CUST08038,Nisha,Bhat,52,Male,Married,Bachelor's,Engineer,129274.78,26780.19,762,2,26,Jaipur,Rajasthan,9904554710,kavya.bhat572@example.com,False,7,2015-03-12
CUST08039,Rohan,Sharma,62,Male,Divorced,Bachelor's,Lawyer,215229.92,53548.1,844,1,9,Mumbai,Maharashtra,9913314111,lakshmi.patel240@example.com,False,4,2022-07-07
CUST08040,Swati,Malhotra,61,Female,Married,PhD,Accountant,74492.18,15794.78,368,0,19,Pune,Maharashtra,9189594330,sunita.dubey160@example.com,False,5,2015-11-11
CUST08041,Sachin,Patel,33,Female,Single,Bachelor's,Professor,322834.2,72141.92,710,5,26,Kolkata,West Bengal,9530453803,priya.mehta714@example.com,True,0,2021-03-16
CUST08042,Lakshmi,Kumar,59,Female,Single,Bachelor's,Professor,80128.14,13779.52,351,2,21,Lucknow,Uttar Pradesh,9578818119,kavya.dubey839@example.com,True,5,2015-10-21
CUST08043,Swati,Nair,25,Male,Married,Master's,Engineer,240775.45,53399.3,364,1,31,Jaipur,Rajasthan,9642815871,sneha.sharma405@example.com,True,5,2021-04-18
CUST08044,Sunita,Mishra,30,Female,Married,Bachelor's,Nurse,168577.56,29766.11,766,1,31,Pune,Maharashtra,9218988533,naveen.dubey781@example.com,False,4,2020-05-18
CUST08045,Meera,Reddy,30,Male,Single,Master's,Analyst,102744.61,12846.27,571,4,37,Ahmedabad,Gujarat,9221268144,divya.sharma817@example.com,True,5,2021-04-09
CUST08046,Pooja,Nair,58,Female,Married,Master's,Consultant,242171.81,40271.57,738,1,39,Bengaluru,Karnataka,9962434506,priya.sharma166@example.com,True,7,2019-01-27
CUST08047,Meera,Sharma,47,Female,Single,PhD,Doctor,98008.25,12730.68,829,5,4,Bengaluru,Karnataka,9564937069,pooja.kumar887@example.com,False,3,2024-10-23
