customer_id,first_name,last_name,age,gender,marital_status,education_level,occupation,annual_income,monthly_expenses,credit_score,num_dependents,years_employed,city,state,phone_number,email,has_existing_loan,num_credit_cards,registration_date,income_tier,savings_ratio,age_group
CUST01153,Meera,Dubey,65,Female,Married,Bachelor'S,Consultant,103867.33,17353.99,675.0,5,23.0,Delhi,Delhi,9327996120,meera.sharma422@example.com,False,4,2016-02-25,Low,-1.0049,60+
CUST01154,Pooja,Pillai,44,Female,Single,Bachelor'S,Manager,93827.05,16537.78,746.0,0,17.0,Hyderabad,Telangana,9112130346,naveen.iyer771@example.com,False,1,2020-09-26,Low,-1.1151,41-50
CUST01155,Harish,Patel,35,Male,Married,Bachelor'S,Analyst,135165.62,18999.26,405.0,4,34.0,Delhi,Delhi,9787858676,arjun.joshi898@example.com,False,1,2024-12-09,Low,-0.6868,31-40
CUST01156,Priya,Mehta,49,Female,Married,Bachelor'S,Engineer,116174.99,16745.66,700.0,3,36.0,Jaipur,Rajasthan,9316023047,meera.nair947@example.com,True,6,2024-05-19,Low,-0.7297,41-50
CUST01157,Sunita,Verma,28,Male,Single,Bachelor'S,Lawyer,115240.59,18297.1,395.0,4,18.0,Pune,Maharashtra,9840900181,ananya.malhotra746@example.com,True,4,2019-08-29,Low,-0.9053,21-30
CUST01158,Rahul,Tiwari,25,Female,Single,Bachelor'S,Teacher,53544.21,7345.79,687.0,1,23.0,Jaipur,Rajasthan,9402394369,sunita.mishra891@example.com,False,6,2016-08-03,Low,-0.6463,21-30
CUST01159,Priya,Malhotra,49,Male,Single,Master'S,Manager,35841.53,5734.02,751.0,5,33.0,Jaipur,Rajasthan,9373178728,deepak.patel92@example.com,False,3,2015-01-05,Low,-0.9198,41-50
CUST01160,Lakshmi,Tiwari,67,Male,Married,High School,Professor,195887.54,24929.83,715.0,3,21.0,Chennai,Tamil Nadu,9948465967,harish.pandey112@example.com,True,7,2017-07-07,Low,-0.5272,60+
CUST01161,Rahul,Malhotra,24,Male,Divorced,Master'S,Doctor,71163.29,14615.9,803.0,2,3.0,Delhi,Delhi,9172838419,amit.bhat652@example.com,False,4,2015-04-09,Low,-1.4646,21-30
CUST01162,Nisha,Bhat,32,Male,Single,Master'S,Professor,95853.86,13979.94,753.0,1,9.0,Chennai,Tamil Nadu,9430468261,sachin.rao587@example.com,False,7,2017-07-17,Low,-0.7502,31-40
CUST01163,Meera,Kumar,65,Female,Divorced,Master'S,Designer,102371.67,21916.94,597.0,0,20.0,Ahmedabad,Gujarat,9422427487,rohan.mehta796@example.com,False,0,2019-10-16,Low,-1.5691,60+
CUST01164,Ananya,Singh,22,Female,Single,Master'S,Professor,262342.39,51280.17,833.0,0,7.0,Chennai,Tamil Nadu,9644053844,vikram.malhotra817@example.com,True,1,2019-04-28,Low,-1.3456,21-30
CUST01165,Sachin,Mishra,47,Male,Married,Bachelor'S,Lawyer,108750.85,23032.87,492.0,4,32.0,Pune,Maharashtra,9690551135,ananya.verma353@example.com,False,7,2016-08-26,Low,-1.5415,41-50
CUST01166,Rohan,Gupta,51,Female,Married,Bachelor'S,Accountant,77895.34,12543.5,449.0,5,37.0,Mumbai,Maharashtra,9447810569,kiran.dubey834@example.com,False,1,2018-12-18,Low,-0.9324,51-60
CUST01167,Sachin,Gupta,56,Female,Married,Diploma,Doctor,72104.62,14830.61,814.0,4,27.0,Ahmedabad,Gujarat,9923594990,nisha.sharma147@example.com,False,6,2022-05-08,Low,-1.4682,51-60
CUST01168,Naveen,Joshi,56,Female,Married,Master'S,Professor,96527.76,20104.07,692.0,2,9.0,Mumbai,Maharashtra,9106583399,sunita.rao276@example.com,True,3,2018-03-20,Low,-1.4993,51-60
CUST01169,Rekha,Joshi,46,Male,Married,Diploma,Lawyer,57204.12,7184.53,615.0,2,0.0,Delhi,Delhi,9222231288,lakshmi.shah767@example.com,True,6,2017-07-14,Low,-0.5071,41-50
CUST01170,Naveen,Kumar,63,Male,Married,Master'S,Professor,100440.97,13936.61,375.0,0,33.0,Hyderabad,Telangana,9836410568,rahul.gupta215@example.com,False,2,2024-11-09,Low,-0.6651,60+
CUST01171,Meera,Verma,47,Female,Married,Bachelor'S,Analyst,95682.26,13682.37,898.0,3,2.0,Kolkata,West Bengal,9457859780,nisha.shah953@example.com,False,4,2022-09-04,Low,-0.716,41-50
CUST01172,Pooja,Shah,25,Female,Married,High School,Lawyer,264320.11,36832.66,569.0,0,8.0,Jaipur,Rajasthan,9466534208,amit.sharma767@example.com,False,2,2019-04-25,Low,-0.6722,21-30
CUST01173,Kiran,Patel,40,Male,Single,Master'S,Nurse,93886.26,11921.02,524.0,0,4.0,Pune,Maharashtra,9525254727,nisha.tiwari408@example.com,False,0,2022-09-13,Low,-0.5237,31-40
CUST01174,Deepak,Shah,31,Male,Single,Bachelor'S,Consultant,31110.7,4943.62,829.0,2,9.0,Mumbai,Maharashtra,9877814971,lakshmi.rao716@example.com,True,4,2024-11-30,Low,-0.9069,31-40
CUST01175,Kiran,Joshi,30,Male,Married,Bachelor'S,Designer,102371.67,75750.3325,597.0,4,20.0,Kolkata,West Bengal,9710874853,sunita.mehta316@example.com,False,0,2023-01-07,Low,-7.8794,21-30
CUST01176,Kiran,Kumar,60,Female,Married,Master'S,Analyst,175273.04,23530.25,550.0,2,17.0,Bengaluru,Karnataka,9761417815,rekha.iyer7@example.com,False,0,2024-03-24,Low,-0.611,51-60
CUST01177,Priya,Bhat,58,Female,Married,Bachelor'S,Consultant,344348.41,49397.82,532.0,5,20.0,Chennai,Tamil Nadu,9131264549,deepak.patel173@example.com,False,0,2016-04-05,Lower-Mid,-0.7214,51-60
CUST01178,Swati,Iyer,26,Male,Married,Bachelor'S,Businessman,49296.48,8713.89,382.0,2,20.0,Jaipur,Rajasthan,9993399121,kavya.singh836@example.com,True,5,2020-07-07,Low,-1.1212,21-30
CUST01179,Swati,Rao,28,Female,Divorced,Master'S,Accountant,86413.91,14660.64,424.0,2,0.0,Mumbai,Maharashtra,9288580302,aditya.singh504@example.com,False,4,2016-11-25,Low,-1.0359,21-30
CUST01180,Sunita,Patel,43,Female,Married,Master'S,Consultant,147951.64,26209.28,474.0,0,2.0,Ahmedabad,Gujarat,9308322646,aditya.pandey2@example.com,False,7,2016-03-27,Low,-1.1258,41-50
CUST01181,Rohan,Patel,67,Female,Married,Bachelor'S,Designer,136193.89,17642.22,368.0,3,4.0,Pune,Maharashtra,9454887598,rohan.gupta100@example.com,False,4,2017-07-08,Low,-0.5545,60+
CUST01182,Naveen,Mehta,46,Female,Married,Master'S,Consultant,118677.22,22083.07,346.0,0,24.0,Chennai,Tamil Nadu,9995313101,arjun.pillai72@example.com,False,5,2016-02-21,Low,-1.2329,41-50
CUST01183,Pooja,Pandey,66,Female,Married,Phd,Analyst,26376.63,3358.4,555.0,1,7.0,Lucknow,Uttar Pradesh,9462856928,nisha.kumar793@example.com,False,3,2018-02-28,Low,-0.5279,60+
CUST01184,Sneha,Mehta,63,Male,Single,Bachelor'S,Engineer,35331.72,4623.91,329.0,2,16.0,Kolkata,West Bengal,9822062338,naveen.gupta714@example.com,False,7,2019-01-03,Low,-0.5705,60+
CUST01185,Ananya,Pandey,32,Female,Married,High School,Consultant,245367.43,37621.01,580.0,2,8.0,Pune,Maharashtra,9614438586,naveen.iyer428@example.com,False,5,2015-11-09,Low,-0.8399,31-40
CUST01186,Sunita,Rao,46,Male,Married,High School,Doctor,272991.99,43199.81,536.0,1,31.0,Mumbai,Maharashtra,9609490977,lakshmi.patel538@example.com,False,7,2021-11-26,Low,-0.8989,41-50
CUST01187,Kiran,Iyer,33,Male,Divorced,Bachelor'S,Lawyer,92596.74,16896.11,547.0,2,5.0,Hyderabad,Telangana,9956045379,sneha.kumar427@example.com,False,1,2018-09-28,Low,-1.1896,31-40
CUST01188,Ravi,Tiwari,60,Male,Single,Bachelor'S,Doctor,227352.39,55814.55,667.0,2,39.0,Ahmedabad,Gujarat,9138180381,naveen.pillai671@example.com,False,2,2016-04-29,Low,-1.946,51-60
CUST01189,Rohan,Mishra,38,Male,Single,Diploma,Manager,53426.56,11844.95,794.0,5,20.0,Bengaluru,Karnataka,9793263796,swati.shah296@example.com,True,2,2019-01-16,Low,-1.6605,31-40
CUST01190,Rekha,Sharma,45,Male,Divorced,Master'S,Designer,61288.31,8734.35,324.0,2,6.0,Lucknow,Uttar Pradesh,9245764637,nisha.gupta751@example.com,True,0,2015-12-14,Low,-0.7101,41-50
CUST01191,Kavya,Bhat,53,Male,Married,Master'S,Businessman,50951.62,8656.17,885.0,1,6.0,Jaipur,Rajasthan,9617001884,meera.verma442@example.com,False,4,2015-06-27,Low,-1.0387,51-60
CUST01192,Aditya,Malhotra,67,Female,Married,Diploma,Designer,59281.25,12889.04,789.0,0,38.0,Pune,Maharashtra,9266844758,ananya.bhat175@example.com,False,4,2021-10-12,Low,-1.6091,60+
CUST01193,Sachin,Tiwari,60,Male,Married,Phd,Nurse,152301.53,30123.86,793.0,2,26.0,Lucknow,Uttar Pradesh,9773451395,lakshmi.rao181@example.com,False,0,2016-09-10,Low,-1.3735,51-60
CUST01194,Aditya,Shah,63,Female,Married,Bachelor'S,Businessman,58840.67,7552.05,613.0,3,7.0,Hyderabad,Telangana,9594584739,harish.gupta384@example.com,True,1,2016-12-30,Low,-0.5402,60+
CUST01195,Nisha,Singh,32,Male,Married,Bachelor'S,Accountant,378452.49,69205.51,674.0,1,8.0,Mumbai,Maharashtra,9676564508,naveen.sharma191@example.com,True,2,2019-10-22,Lower-Mid,-1.1944,31-40
CUST01196,Deepak,Shah,64,Female,Single,Master'S,Designer,102371.67,17049.21,597.0,4,20.0,Ahmedabad,Gujarat,9459821251,kavya.verma721@example.com,True,5,2020-12-12,Low,-0.9985,60+
CUST01197,Swati,Kumar,56,Female,Married,Bachelor'S,Designer,102371.67,36260.99,597.0,5,20.0,Chennai,Tamil Nadu,9596573456,aditya.pillai138@example.com,False,3,2018-10-03,Low,-3.2505,51-60
CUST01198,Rekha,Kumar,68,Male,Divorced,Bachelor'S,Professor,132450.51,21456.84,654.0,1,1.0,Kolkata,West Bengal,9941801815,sneha.mehta203@example.com,False,7,2021-09-22,Low,-0.944,60+
CUST01199,Sunita,Malhotra,24,Female,Single,Master'S,Professor,204548.79,50111.07,415.0,0,6.0,Mumbai,Maharashtra,9974204752,sachin.singh499@example.com,False,7,2017-01-12,Low,-1.9398,21-30
CUST01200,Meera,Malhotra,25,Female,Divorced,Phd,Engineer,58641.62,9633.12,347.0,1,17.0,Delhi,Delhi,9544478713,arjun.rao187@example.com,True,7,2022-08-14,Low,-0.9713,21-30
CUST01201,Sunita,Malhotra,57,Female,Divorced,Bachelor'S,Nurse,235192.62,35919.51,398.0,4,21.0,Bengaluru,Karnataka,9897344195,lakshmi.kumar515@example.com,False,7,2019-10-08,Low,-0.8327,51-60
CUST01202,Kiran,Singh,28,Female,Married,Master'S,Lawyer,107426.62,21758.52,758.0,5,9.0,Bengaluru,Karnataka,9160153467,priya.shah972@example.com,False,6,2016-09-07,Low,-1.4305,21-30
CUST01203,Kavya,Singh,62,Female,Married,Bachelor'S,Businessman,203935.63,32290.02,822.0,3,32.0,Chennai,Tamil Nadu,9996687959,divya.rao113@example.com,True,1,2022-06-26,Low,-0.9,60+
CUST01204,Kavya,Malhotra,69,Female,Married,Master'S,Designer,102371.67,6316.43,597.0,4,20.0,Ahmedabad,Gujarat,9659498114,rekha.iyer462@example.com,False,7,2022-09-15,Low,0.2596,60+
CUST01205,Deepak,Singh,48,Male,Single,High School,Doctor,110012.57,16304.09,704.0,1,2.0,Mumbai,Maharashtra,9421417903,pooja.mehta581@example.com,True,4,2018-05-20,Low,-0.7784,41-50
CUST01206,Pooja,Pillai,51,Male,Married,Phd,Manager,107704.13,15157.61,513.0,4,13.0,Mumbai,Maharashtra,9706602538,amit.singh834@example.com,False,6,2022-01-03,Low,-0.6888,51-60
CUST01207,Rohan,Pandey,29,Female,Divorced,High School,Designer,68081.32,12979.35,802.0,1,35.0,Hyderabad,Telangana,9878424329,lakshmi.verma218@example.com,False,0,2024-03-02,Low,-1.2877,21-30
CUST01208,Arjun,Reddy,49,Male,Married,Master'S,Nurse,119118.17,18994.76,747.0,3,12.0,Jaipur,Rajasthan,9828209159,amit.joshi191@example.com,False,2,2018-03-21,Low,-0.9135,41-50
CUST01209,Vikram,Shah,34,Male,Married,High School,Accountant,248640.69,31369.01,875.0,3,15.0,Delhi,Delhi,9438768594,meera.nair206@example.com,True,6,2018-11-27,Low,-0.5139,31-40
CUST01210,Rekha,Iyer,60,Male,Single,Bachelor'S,Doctor,65010.79,8562.41,557.0,0,15.0,Kolkata,West Bengal,9696116984,arjun.bhat61@example.com,True,0,2024-10-25,Low,-0.5805,51-60
CUST01211,Sachin,Mehta,61,Male,Single,Bachelor'S,Professor,175801.82,22507.93,420.0,3,4.0,Ahmedabad,Gujarat,9675402650,naveen.malhotra768@example.com,False,4,2016-03-01,Low,-0.5364,60+
CUST01212,Sneha,Dubey,42,Other,Married,Bachelor'S,Teacher,50188.75,9051.91,353.0,2,24.0,Pune,Maharashtra,9120098766,swati.nair188@example.com,True,7,2018-01-15,Low,-1.1643,41-50
CUST01213,Rahul,Malhotra,31,Male,Single,Bachelor'S,Consultant,349992.41,48965.65,630.0,4,37.0,Jaipur,Rajasthan,9323620127,lakshmi.dubey829@example.com,False,0,2020-08-06,Lower-Mid,-0.6789,31-40
CUST01214,Swati,Bhat,43,Male,Married,Bachelor'S,Accountant,158064.77,24394.25,540.0,4,37.0,Kolkata,West Bengal,9719975993,harish.tiwari778@example.com,False,5,2022-06-03,Low,-0.852,41-50
CUST01215,Meera,Dubey,21,Female,Married,Master'S,Accountant,277914.95,64169.66,829.0,1,37.0,Lucknow,Uttar Pradesh,9836042826,sneha.tiwari197@example.com,False,6,2019-02-20,Low,-1.7708,21-30
CUST01216,Divya,Verma,66,Female,Married,Master'S,Businessman,147744.0,20250.22,782.0,3,38.0,Delhi,Delhi,9456180872,pooja.mehta266@example.com,False,6,2017-12-23,Low,-0.6448,60+
CUST01217,Sachin,Gupta,57,Male,Single,High School,Analyst,124787.54,18601.67,486.0,0,25.0,Kolkata,West Bengal,9958494527,ravi.singh924@example.com,False,7,2024-02-03,Low,-0.7888,51-60
CUST01218,Aditya,Iyer,41,Male,Married,Master'S,Lawyer,158857.01,33125.1,561.0,0,12.0,Mumbai,Maharashtra,9954465272,rekha.iyer893@example.com,False,2,2022-12-23,Low,-1.5023,41-50
CUST01219,Kavya,Mehta,46,Female,Married,High School,Designer,102371.67,21059.73,597.0,0,20.0,Ahmedabad,Gujarat,9479670326,amit.verma419@example.com,False,0,2023-12-16,Low,-1.4686,41-50
CUST01220,Vikram,Kumar,66,Female,Single,Bachelor'S,Nurse,37395.28,5089.12,790.0,5,0.0,Lucknow,Uttar Pradesh,9171095709,aditya.rao452@example.com,True,2,2015-11-09,Low,-0.6331,60+
CUST01221,Priya,Bhat,56,Male,Single,Bachelor'S,Designer,129112.53,29917.58,730.0,2,7.0,Kolkata,West Bengal,9260314927,arjun.mishra642@example.com,True,6,2023-11-06,Low,-1.7806,51-60
CUST01222,Sneha,Bhat,43,Male,Single,Master'S,Businessman,62736.46,14371.25,538.0,3,3.0,Chennai,Tamil Nadu,9401141657,ananya.pandey935@example.com,True,0,2015-01-09,Low,-1.7489,41-50
CUST01223,Divya,Mehta,21,Male,Divorced,Bachelor'S,Consultant,50970.53,8927.11,603.0,0,20.0,Bengaluru,Karnataka,9133471933,amit.shah640@example.com,False,0,2024-08-30,Low,-1.1017,21-30
CUST01224,Rahul,Verma,60,Male,Single,Diploma,Nurse,144607.13,31857.47,597.0,2,21.0,Pune,Maharashtra,9464162131,rahul.patel112@example.com,False,2,2016-08-31,Low,-1.6436,51-60
CUST01225,Deepak,Mehta,35,Male,Married,Bachelor'S,Designer,102371.67,10907.63,597.0,4,20.0,Hyderabad,Telangana,9502911719,rohan.dubey890@example.com,False,5,2023-09-21,Low,-0.2786,31-40
CUST01226,Divya,Rao,41,Female,Widowed,Bachelor'S,Businessman,182886.8,31097.19,632.0,1,2.0,Ahmedabad,Gujarat,9772710898,suresh.sharma652@example.com,False,0,2022-05-10,Low,-1.0404,41-50
CUST01227,Swati,Nair,67,Male,Married,Bachelor'S,Nurse,61490.35,9796.75,773.0,3,18.0,Ahmedabad,Gujarat,9673671448,deepak.shah171@example.com,False,5,2016-08-23,Low,-0.9119,60+
CUST01228,Harish,Verma,29,Female,Single,Phd,Businessman,74421.68,9649.58,582.0,3,0.0,Hyderabad,Telangana,9278208378,harish.nair82@example.com,False,1,2018-08-04,Low,-0.5559,21-30
CUST01229,Rahul,Dubey,29,Male,Divorced,Master'S,Lawyer,196846.13,32158.87,890.0,5,28.0,Pune,Maharashtra,9713086866,rohan.sharma301@example.com,True,3,2016-08-28,Low,-0.9604,21-30
CUST01230,Kavya,Iyer,30,Female,Single,Master'S,Businessman,116763.48,21565.5,371.0,4,22.0,Mumbai,Maharashtra,9750353707,pooja.iyer88@example.com,False,1,2019-05-19,Low,-1.2163,21-30
CUST01231,Rekha,Reddy,46,Female,Married,Phd,Businessman,40684.53,5659.57,562.0,3,32.0,Pune,Maharashtra,9518293601,ananya.pandey387@example.com,False,3,2020-01-04,Low,-0.6693,41-50
CUST01232,Rahul,Sharma,61,Male,Divorced,Phd,Businessman,115226.67,19965.11,874.0,5,22.0,Jaipur,Rajasthan,9301196574,rahul.malhotra128@example.com,False,1,2023-02-02,Low,-1.0792,60+
CUST01233,Kiran,Rao,55,Female,Married,Master'S,Businessman,240083.76,45523.19,311.0,5,4.0,Pune,Maharashtra,9739082402,arjun.singh284@example.com,True,3,2023-12-08,Low,-1.2754,51-60
CUST01234,Deepak,Pillai,45,Male,Married,Bachelor'S,Designer,102371.67,10746.75,597.0,5,20.0,Bengaluru,Karnataka,9225460968,pooja.nair66@example.com,False,0,2023-10-23,Low,-0.2597,41-50
CUST01235,Kavya,Pillai,46,Female,Single,Master'S,Accountant,141327.42,19611.31,854.0,3,5.0,Kolkata,West Bengal,9940035404,meera.pandey351@example.com,False,2,2020-05-13,Low,-0.6652,41-50
CUST01236,Sunita,Iyer,31,Female,Married,Bachelor'S,Teacher,59300.19,8274.22,316.0,3,21.0,Chennai,Tamil Nadu,9906960157,naveen.kumar31@example.com,False,2,2024-02-19,Low,-0.6744,31-40
CUST01237,Vikram,Dubey,58,Male,Married,Master'S,Doctor,90937.71,11495.54,362.0,3,12.0,Hyderabad,Telangana,9431014655,pooja.pillai600@example.com,False,7,2015-10-03,Low,-0.5169,51-60
CUST01238,Sachin,Singh,22,Male,Single,Master'S,Doctor,189833.25,26562.48,552.0,2,11.0,Mumbai,Maharashtra,9857273798,rahul.malhotra241@example.com,False,4,2016-04-08,Low,-0.6791,21-30
CUST01239,Sachin,Nair,27,Male,Widowed,Master'S,Doctor,112593.47,15903.63,764.0,5,3.0,Ahmedabad,Gujarat,9437691152,nisha.shah490@example.com,True,7,2021-06-24,Low,-0.695,21-30
CUST01240,Rahul,Kumar,38,Female,Divorced,Bachelor'S,Designer,213963.76,28797.5,675.0,2,7.0,Mumbai,Maharashtra,9862184916,nisha.mishra497@example.com,True,3,2019-10-17,Low,-0.6151,31-40
CUST01241,Rohan,Pillai,47,Male,Divorced,Master'S,Designer,127412.03,31847.11,819.0,1,36.0,Hyderabad,Telangana,9133960537,ravi.patel689@example.com,False,4,2023-02-24,Low,-1.9994,41-50
CUST01242,Ravi,Mishra,54,Male,Married,Diploma,Consultant,373713.15,68574.67,389.0,3,30.0,Lucknow,Uttar Pradesh,9391518128,naveen.tiwari779@example.com,True,5,2018-02-14,Lower-Mid,-1.2019,51-60
CUST01243,Nisha,Rao,47,Male,Married,High School,Analyst,38601.71,5553.87,474.0,4,36.0,Bengaluru,Karnataka,9544389067,priya.joshi104@example.com,False,5,2016-08-15,Low,-0.7265,41-50
CUST01244,Kavya,Iyer,37,Male,Divorced,Bachelor'S,Engineer,86654.48,13542.14,375.0,0,25.0,Bengaluru,Karnataka,9193198413,ravi.kumar10@example.com,False,4,2016-01-06,Low,-0.8753,31-40
CUST01245,Rekha,Shah,63,Female,Divorced,Master'S,Professor,51497.05,10932.89,699.0,1,7.0,Pune,Maharashtra,9633708134,vikram.reddy63@example.com,False,3,2018-08-16,Low,-1.5476,60+
CUST01246,Amit,Bhat,64,Male,Married,Diploma,Engineer,53650.74,10287.91,370.0,0,39.0,Hyderabad,Telangana,9355166423,sachin.pandey273@example.com,True,2,2016-06-06,Low,-1.3011,60+
CUST01247,Suresh,Patel,44,Female,Single,High School,Consultant,53943.35,10088.2,479.0,0,32.0,Delhi,Delhi,9498984826,naveen.gupta770@example.com,False,3,2017-01-14,Low,-1.2442,41-50
CUST01248,Amit,Joshi,45,Male,Single,High School,Accountant,109167.15,17407.38,423.0,3,28.0,Lucknow,Uttar Pradesh,9585230723,ananya.nair979@example.com,True,5,2023-08-10,Low,-0.9135,41-50
CUST01249,Divya,Mishra,27,Male,Married,High School,Analyst,113072.06,15433.52,680.0,4,4.0,Hyderabad,Telangana,9990623169,sachin.pandey8@example.com,False,0,2019-04-27,Low,-0.6379,21-30
CUST01250,Sachin,Joshi,26,Female,Married,High School,Accountant,127576.77,16504.18,592.0,0,27.0,Mumbai,Maharashtra,9424945099,sneha.shah682@example.com,False,4,2018-12-15,Low,-0.5524,21-30
CUST01251,Swati,Shah,44,Other,Married,Phd,Consultant,50320.29,7188.23,494.0,5,39.0,Jaipur,Rajasthan,9332078427,divya.pandey597@example.com,False,4,2018-07-31,Low,-0.7142,41-50
CUST01252,Suresh,Dubey,53,Female,Single,Master'S,Analyst,81264.55,11023.7,527.0,0,16.0,Hyderabad,Telangana,9663822282,sachin.mishra809@example.com,True,5,2020-07-17,Low,-0.6278,51-60
CUST01253,Kavya,Tiwari,69,Male,Single,Master'S,Designer,102371.67,9412.57,597.0,1,20.0,Lucknow,Uttar Pradesh,9424611800,ananya.verma43@example.com,False,3,2019-10-03,Low,-0.1033,60+
CUST01254,Nisha,Reddy,49,Male,Married,Bachelor'S,Consultant,173083.42,31135.14,735.0,4,8.0,Hyderabad,Telangana,9287918507,sunita.sharma100@example.com,True,4,2020-05-25,Low,-1.1586,41-50
CUST01255,Rohan,Verma,63,Female,Married,Master'S,Teacher,58561.89,10512.23,760.0,4,1.0,Hyderabad,Telangana,9220507410,suresh.mishra217@example.com,False,2,2022-10-11,Low,-1.1541,60+
CUST01256,Swati,Tiwari,42,Male,Single,Bachelor'S,Professor,86835.67,13433.42,320.0,0,31.0,Pune,Maharashtra,9501811039,suresh.bhat535@example.com,False,4,2019-08-23,Low,-0.8564,41-50
CUST01257,Ravi,Gupta,46,Male,Married,Bachelor'S,Lawyer,138162.23,30723.56,363.0,4,30.0,Delhi,Delhi,9942827184,swati.pillai811@example.com,False,3,2021-09-30,Low,-1.6685,41-50
CUST01258,Kavya,Patel,48,Female,Married,Bachelor'S,Manager,68228.85,10799.16,464.0,1,6.0,Lucknow,Uttar Pradesh,9140152609,nisha.gupta8@example.com,False,5,2023-11-25,Low,-0.8993,41-50
CUST01259,Meera,Pillai,41,Female,Married,High School,Businessman,149690.79,22474.3,326.0,1,29.0,Bengaluru,Karnataka,9935146073,arjun.sharma385@example.com,False,2,2022-02-20,Low,-0.8017,41-50
CUST01260,Nisha,Tiwari,69,Other,Married,Bachelor'S,Analyst,257209.92,44688.37,610.0,1,2.0,Chennai,Tamil Nadu,9317001514,swati.verma618@example.com,True,2,2018-09-27,Low,-1.0849,60+
CUST01261,Arjun,Mehta,27,Female,Single,Bachelor'S,Teacher,110616.78,14158.64,584.0,5,8.0,Delhi,Delhi,9199432918,harish.dubey533@example.com,False,4,2016-07-20,Low,-0.536,21-30
CUST01262,Rahul,Kumar,37,Female,Married,High School,Engineer,169560.75,26358.56,580.0,3,9.0,Delhi,Delhi,9576498805,harish.iyer986@example.com,True,3,2023-12-30,Low,-0.8654,31-40
CUST01263,Sunita,Tiwari,40,Male,Divorced,High School,Professor,28451.25,5830.18,463.0,0,25.0,Jaipur,Rajasthan,9643307666,pooja.bhat780@example.com,True,4,2022-05-02,Low,-1.459,31-40
CUST01264,Amit,Malhotra,61,Male,Single,Master'S,Manager,76310.73,12897.16,523.0,4,0.0,Chennai,Tamil Nadu,9126773507,sneha.iyer273@example.com,True,6,2017-10-04,Low,-1.0281,60+
CUST01265,Rekha,Sharma,69,Female,Married,High School,Consultant,110297.94,16458.41,445.0,1,29.0,Delhi,Delhi,9957946858,sunita.mehta955@example.com,True,0,2019-04-19,Low,-0.7906,60+
CUST01266,Ananya,Gupta,40,Female,Married,Phd,Professor,52481.76,9912.47,329.0,0,37.0,Mumbai,Maharashtra,9618255654,amit.reddy498@example.com,False,7,2019-09-11,Low,-1.2665,31-40
CUST01267,Naveen,Joshi,42,Male,Divorced,High School,Engineer,111813.73,25891.4,344.0,0,14.0,Bengaluru,Karnataka,9636929225,pooja.joshi485@example.com,False,5,2021-02-28,Low,-1.7787,41-50
CUST01268,Swati,Joshi,48,Male,Married,Master'S,Professor,186458.57,29438.92,770.0,3,24.0,Delhi,Delhi,9265439752,rohan.malhotra776@example.com,True,6,2020-07-29,Low,-0.8946,41-50
CUST01269,Meera,Verma,60,Male,Single,Phd,Accountant,31960.74,4102.01,333.0,5,5.0,Bengaluru,Karnataka,9304238238,aditya.tiwari346@example.com,True,7,2021-01-15,Low,-0.5401,51-60
CUST01270,Sunita,Nair,69,Female,Married,Phd,Manager,48366.19,8142.06,726.0,4,17.0,Pune,Maharashtra,9465196671,rohan.pillai619@example.com,False,0,2020-12-26,Low,-1.0201,60+
CUST01271,Lakshmi,Verma,27,Male,Single,Phd,Designer,110292.14,14465.61,520.0,5,0.0,Hyderabad,Telangana,9619124046,ravi.verma440@example.com,False,2,2020-07-10,Low,-0.5739,21-30
CUST01272,Rahul,Mishra,21,Male,Divorced,Bachelor'S,Teacher,130125.13,17727.99,833.0,4,2.0,Lucknow,Uttar Pradesh,9886452604,nisha.gupta345@example.com,False,4,2020-12-21,Low,-0.6349,21-30
CUST01273,Pooja,Verma,52,Female,Married,Bachelor'S,Consultant,153713.88,33491.41,666.0,1,16.0,Pune,Maharashtra,9662241242,pooja.pandey380@example.com,False,0,2021-01-05,Low,-1.6146,51-60
CUST01274,Naveen,Reddy,33,Female,Married,Bachelor'S,Designer,102371.67,15441.54,597.0,1,20.0,Bengaluru,Karnataka,9433245127,sachin.malhotra699@example.com,False,1,2024-03-18,Low,-0.8101,31-40
CUST01275,Swati,Joshi,50,Male,Married,High School,Nurse,130210.47,22677.39,881.0,0,39.0,Delhi,Delhi,9932722445,lakshmi.patel912@example.com,False,0,2017-07-31,Low,-1.0899,41-50
CUST01276,Kiran,Iyer,43,Female,Married,High School,Professor,169751.08,33943.53,415.0,4,16.0,Chennai,Tamil Nadu,9451476453,meera.pillai352@example.com,False,4,2019-04-25,Low,-1.3995,41-50
CUST01277,Ravi,Reddy,39,Female,Single,Phd,Consultant,76981.86,11408.52,538.0,4,24.0,Bengaluru,Karnataka,9253861882,suresh.patel323@example.com,True,7,2015-12-09,Low,-0.7784,31-40
CUST01278,Suresh,Mishra,52,Male,Married,Master'S,Accountant,68517.77,9829.48,634.0,5,11.0,Delhi,Delhi,9926224353,ananya.mehta837@example.com,False,4,2021-07-07,Low,-0.7215,51-60
CUST01279,Harish,Tiwari,50,Male,Married,Master'S,Nurse,89223.17,18904.88,740.0,1,28.0,Kolkata,West Bengal,9205496809,sneha.singh246@example.com,True,5,2023-01-07,Low,-1.5426,41-50
